Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
19/07/2030,725362,677549,640322,676069,757640,869193,1090104,1251049,1346144,1427994,1586859,1630182,1615036,1612899,1631682,2030626,2256305,2177398,1997150,2084598,1830661,1428492,1068061,804746
20/07/2030,642320,541443,478917,523135,579520,691612,899802,901899,907925,932332,1089926,1204940,1251128,1322360,1437621,1718090,1908276,1972320,1878837,1909280,1675622,1308698,969212,725818
21/07/2030,636075,552494,509216,540555,582079,687390,882277,930319,986949,1011459,1137202,1270751,1354938,1416432,1529369,1820120,1864202,1796807,1670530,1720778,1494699,1149678,845505,624596
22/07/2030,579360,517854,492893,545747,614006,729404,925642,1048599,1105704,1111554,1264320,1353089,1411825,1499531,1650364,1965835,2103391,2155548,2019929,2064557,1805428,1403000,1023816,750862
23/07/2030,687278,633899,581644,602348,664484,780161,996825,1090779,1110029,1154372,1306583,1383788,1414067,1482651,1602157,1960468,2196670,2250292,2122184,2150779,1887149,1461052,1073338,802094
24/07/2030,723501,650772,622777,677214,783837,919799,1139465,1284590,1294848,1317439,1464060,1579366,1591460,1536414,1573392,1924185,2141142,2179642,2031233,2007917,1706539,1322607,976898,727160
25/07/2030,636279,591684,594777,668142,760927,867792,1074482,1153087,1127436,1130438,1280154,1394552,1501257,1649159,1854689,2251059,2441300,2491542,2318303,2353409,2042147,1609178,1216490,896207
26/07/2030,725362,677549,640322,676069,757640,869193,1090104,1251049,1346144,1427994,1586859,1630182,1615036,1612899,1631682,2030626,2256305,2177398,1997150,2084598,1830661,1428492,1068061,804746
27/07/2030,642320,541443,478917,523135,579520,691612,899802,901899,907925,932332,1089926,1204940,1251128,1322360,1437621,1718090,1908276,1972320,1878837,1909280,1675622,1308698,969212,725818
28/07/2030,636075,552494,509216,540555,582079,687390,882277,930319,986949,1011459,1137202,1270751,1354938,1416432,1529369,1820120,1864202,1796807,1670530,1720778,1494699,1149678,845505,624596
29/07/2030,579360,517854,492893,545747,614006,729404,925642,1048599,1105704,1111554,1264320,1353089,1411825,1499531,1650364,1965835,2103391,2155548,2019929,2064557,1805428,1403000,1023816,750862
30/07/2030,687278,633899,581644,602348,664484,780161,996825,1090779,1110029,1154372,1306583,1383788,1414067,1482651,1602157,1960468,2196670,2250292,2122184,2150779,1887149,1461052,1073338,802094
31/07/2030,723501,650772,622777,677214,783837,919799,1139465,1284590,1294848,1317439,1464060,1579366,1591460,1536414,1573392,1924185,2141142,2179642,2031233,2007917,1706539,1322607,976898,727160
01/08/2030,722714,666119,650828,745326,1009099,1103099,1302409,1406500,1408713,1410973,1583372,1703652,1821162,1805946,1762779,2017222,2151345,2236029,2179165,2301962,1942219,1473852,1099642,858276
02/08/2030,819769,771357,742093,826900,1089120,1161950,1329717,1391462,1340093,1287063,1388883,1435228,1484812,1498564,1597598,2013149,2207424,2271398,2217001,2339470,1977541,1516385,1108863,819472
03/08/2030,679388,590983,534605,586499,787910,820637,948976,901365,893390,867050,998719,1091070,1163796,1230964,1357422,1773476,2094075,2158550,2083102,2175083,1818356,1359085,978072,734585
04/08/2030,611494,556192,522134,583833,780483,814365,941386,923126,964757,998139,1154800,1262316,1337337,1338769,1366613,1641955,1915167,1994238,1947846,2032062,1690683,1257178,888203,626629
05/08/2030,566823,493964,458354,547379,795925,848421,1012661,1098755,1082591,1068716,1219083,1350078,1470874,1514797,1622945,2030804,2225549,2283731,2203952,2297039,1935176,1466115,1050920,748986
06/08/2030,636134,572146,559381,647234,879079,940994,1104135,1215472,1230156,1258805,1393154,1488153,1582858,1606700,1684616,2030364,2196771,2213442,2084391,2186066,1861374,1452596,1087469,824019
07/08/2030,773275,689258,656356,729455,964565,1025719,1194747,1291301,1265054,1269583,1401531,1469040,1541368,1561224,1653331,2027304,2228855,2254939,2139390,2246701,1892200,1435882,1055965,790633
08/08/2030,722714,666119,650828,745326,1009099,1103099,1302409,1406500,1408713,1410973,1583372,1703652,1821162,1805946,1762779,2017222,2151345,2236029,2179165,2301962,1942219,1473852,1099642,858276
09/08/2030,819769,771357,742093,826900,1089120,1161950,1329717,1391462,1340093,1287063,1388883,1435228,1484812,1498564,1597598,2013149,2207424,2271398,2217001,2339470,1977541,1516385,1108863,819472
10/08/2030,679388,590983,534605,586499,787910,820637,948976,901365,893390,867050,998719,1091070,1163796,1230964,1357422,1773476,2094075,2158550,2083102,2175083,1818356,1359085,978072,734585
11/08/2030,611494,556192,522134,583833,780483,814365,941386,923126,964757,998139,1154800,1262316,1337337,1338769,1366613,1641955,1915167,1994238,1947846,2032062,1690683,1257178,888203,626629
12/08/2030,566823,493964,458354,547379,795925,848421,1012661,1098755,1082591,1068716,1219083,1350078,1470874,1514797,1622945,2030804,2225549,2283731,2203952,2297039,1935176,1466115,1050920,748986
13/08/2030,636134,572146,559381,647234,879079,940994,1104135,1215472,1230156,1258805,1393154,1488153,1582858,1606700,1684616,2030364,2196771,2213442,2084391,2186066,1861374,1452596,1087469,824019
14/08/2030,773275,689258,656356,729455,964565,1025719,1194747,1291301,1265054,1269583,1401531,1469040,1541368,1561224,1653331,2027304,2228855,2254939,2139390,2246701,1892200,1435882,1055965,790633
15/08/2030,722714,666119,650828,745326,1009099,1103099,1302409,1406500,1408713,1410973,1583372,1703652,1821162,1805946,1762779,2017222,2151345,2236029,2179165,2301962,1942219,1473852,1099642,858276
16/08/2030,819769,771357,742093,826900,1089120,1161950,1329717,1391462,1340093,1287063,1388883,1435228,1484812,1498564,1597598,2013149,2207424,2271398,2217001,2339470,1977541,1516385,1108863,819472
17/08/2030,679388,590983,534605,586499,787910,820637,948976,901365,893390,867050,998719,1091070,1163796,1230964,1357422,1773476,2094075,2158550,2083102,2175083,1818356,1359085,978072,734585
18/08/2030,611494,556192,522134,583833,780483,814365,941386,923126,964757,998139,1154800,1262316,1337337,1338769,1366613,1641955,1915167,1994238,1947846,2032062,1690683,1257178,888203,626629
19/08/2030,566823,493964,458354,547379,795925,848421,1012661,1098755,1082591,1068716,1219083,1350078,1470874,1514797,1622945,2030804,2225549,2283731,2203952,2297039,1935176,1466115,1050920,748986
20/08/2030,636134,572146,559381,647234,879079,940994,1104135,1215472,1230156,1258805,1393154,1488153,1582858,1606700,1684616,2030364,2196771,2213442,2084391,2186066,1861374,1452596,1087469,824019
21/08/2030,773275,689258,656356,729455,964565,1025719,1194747,1291301,1265054,1269583,1401531,1469040,1541368,1561224,1653331,2027304,2228855,2254939,2139390,2246701,1892200,1435882,1055965,790633
22/08/2030,722714,666119,650828,745326,1009099,1103099,1302409,1406500,1408713,1410973,1583372,1703652,1821162,1805946,1762779,2017222,2151345,2236029,2179165,2301962,1942219,1473852,1099642,858276
23/08/2030,819769,771357,742093,826900,1089120,1161950,1329717,1391462,1340093,1287063,1388883,1435228,1484812,1498564,1597598,2013149,2207424,2271398,2217001,2339470,1977541,1516385,1108863,819472
24/08/2030,679388,590983,534605,586499,787910,820637,948976,901365,893390,867050,998719,1091070,1163796,1230964,1357422,1773476,2094075,2158550,2083102,2175083,1818356,1359085,978072,734585
25/08/2030,611494,556192,522134,583833,780483,814365,941386,923126,964757,998139,1154800,1262316,1337337,1338769,1366613,1641955,1915167,1994238,1947846,2032062,1690683,1257178,888203,626629
26/08/2030,566823,493964,458354,547379,795925,848421,1012661,1098755,1082591,1068716,1219083,1350078,1470874,1514797,1622945,2030804,2225549,2283731,2203952,2297039,1935176,1466115,1050920,748986
27/08/2030,636134,572146,559381,647234,879079,940994,1104135,1215472,1230156,1258805,1393154,1488153,1582858,1606700,1684616,2030364,2196771,2213442,2084391,2186066,1861374,1452596,1087469,824019
28/08/2030,773275,689258,656356,729455,964565,1025719,1194747,1291301,1265054,1269583,1401531,1469040,1541368,1561224,1653331,2027304,2228855,2254939,2139390,2246701,1892200,1435882,1055965,790633
29/08/2030,722714,666119,650828,745326,1009099,1103099,1302409,1406500,1408713,1410973,1583372,1703652,1821162,1805946,1762779,2017222,2151345,2236029,2179165,2301962,1942219,1473852,1099642,858276
30/08/2030,819769,771357,742093,826900,1089120,1161950,1329717,1391462,1340093,1287063,1388883,1435228,1484812,1498564,1597598,2013149,2207424,2271398,2217001,2339470,1977541,1516385,1108863,819472
31/08/2030,679388,590983,534605,586499,787910,820637,948976,901365,893390,867050,998719,1091070,1163796,1230964,1357422,1773476,2094075,2158550,2083102,2175083,1818356,1359085,978072,734585
01/09/2030,389193,333889,302658,442396,770554,938759,909029,771110,631507,480320,624546,730178,755405,826879,998098,1602666,2115967,2263353,2426116,2334274,1845012,1239385,738065,428155
02/09/2030,324009,296024,281980,427637,779049,1002530,975353,997821,919868,841204,1017830,1098132,1131681,1186117,1344820,1876833,2180008,2294239,2395082,2282507,1796153,1218860,738908,433579
03/09/2030,334803,300049,284153,423866,768238,977826,966404,1035691,920168,860559,1044735,1163184,1262794,1269872,1397420,1895707,2187812,2329259,2470379,2349030,1887191,1343450,874110,560015
04/09/2030,436666,388834,346037,454795,776261,982066,981918,1038456,931054,846203,1015255,1149173,1291501,1403870,1550369,1982900,2204845,2294986,2403752,2302946,1903484,1368891,927808,625869
05/09/2030,474322,421860,394741,496847,794606,1002215,991055,1038675,1042127,1079518,1301693,1478829,1589137,1654885,1775286,2165202,2291273,2331795,2354311,2177083,1746005,1236794,819549,540082
06/09/2030,637735,576770,531019,639384,948792,1123474,1158526,1248240,1217421,1136037,1256252,1295654,1319261,1350874,1455830,1838069,2034387,2125276,2240596,2141335,1727919,1215020,817570,548761
07/09/2030,508752,442244,407969,515847,806005,968887,945455,806765,707925,585795,710521,816424,806614,820864,934191,1430753,1928602,2088050,2313437,2277764,1866888,1313335,820264,494482
08/09/2030,389193,333889,302658,442396,770554,938759,909029,771110,631507,480320,624546,730178,755405,826879,998098,1602666,2115967,2263353,2426116,2334274,1845012,1239385,738065,428155
09/09/2030,324009,296024,281980,427637,779049,1002530,975353,997821,919868,841204,1017830,1098132,1131681,1186117,1344820,1876833,2180008,2294239,2395082,2282507,1796153,1218860,738908,433579
10/09/2030,334803,300049,284153,423866,768238,977826,966404,1035691,920168,860559,1044735,1163184,1262794,1269872,1397420,1895707,2187812,2329259,2470379,2349030,1887191,1343450,874110,560015
11/09/2030,436666,388834,346037,454795,776261,982066,981918,1038456,931054,846203,1015255,1149173,1291501,1403870,1550369,1982900,2204845,2294986,2403752,2302946,1903484,1368891,927808,625869
12/09/2030,474322,421860,394741,496847,794606,1002215,991055,1038675,1042127,1079518,1301693,1478829,1589137,1654885,1775286,2165202,2291273,2331795,2354311,2177083,1746005,1236794,819549,540082
13/09/2030,637735,576770,531019,639384,948792,1123474,1158526,1248240,1217421,1136037,1256252,1295654,1319261,1350874,1455830,1838069,2034387,2125276,2240596,2141335,1727919,1215020,817570,548761
14/09/2030,508752,442244,407969,515847,806005,968887,945455,806765,707925,585795,710521,816424,806614,820864,934191,1430753,1928602,2088050,2313437,2277764,1866888,1313335,820264,494482
15/09/2030,389193,333889,302658,442396,770554,938759,909029,771110,631507,480320,624546,730178,755405,826879,998098,1602666,2115967,2263353,2426116,2334274,1845012,1239385,738065,428155
16/09/2030,324009,296024,281980,427637,779049,1002530,975353,997821,919868,841204,1017830,1098132,1131681,1186117,1344820,1876833,2180008,2294239,2395082,2282507,1796153,1218860,738908,433579
17/09/2030,334803,300049,284153,423866,768238,977826,966404,1035691,920168,860559,1044735,1163184,1262794,1269872,1397420,1895707,2187812,2329259,2470379,2349030,1887191,1343450,874110,560015
18/09/2030,436666,388834,346037,454795,776261,982066,981918,1038456,931054,846203,1015255,1149173,1291501,1403870,1550369,1982900,2204845,2294986,2403752,2302946,1903484,1368891,927808,625869
19/09/2030,474322,421860,394741,496847,794606,1002215,991055,1038675,1042127,1079518,1301693,1478829,1589137,1654885,1775286,2165202,2291273,2331795,2354311,2177083,1746005,1236794,819549,540082
20/09/2030,637735,576770,531019,639384,948792,1123474,1158526,1248240,1217421,1136037,1256252,1295654,1319261,1350874,1455830,1838069,2034387,2125276,2240596,2141335,1727919,1215020,817570,548761
21/09/2030,508752,442244,407969,515847,806005,968887,945455,806765,707925,585795,710521,816424,806614,820864,934191,1430753,1928602,2088050,2313437,2277764,1866888,1313335,820264,494482
22/09/2030,389193,333889,302658,442396,770554,938759,909029,771110,631507,480320,624546,730178,755405,826879,998098,1602666,2115967,2263353,2426116,2334274,1845012,1239385,738065,428155
23/09/2030,324009,296024,281980,427637,779049,1002530,975353,997821,919868,841204,1017830,1098132,1131681,1186117,1344820,1876833,2180008,2294239,2395082,2282507,1796153,1218860,738908,433579
24/09/2030,334803,300049,284153,423866,768238,977826,966404,1035691,920168,860559,1044735,1163184,1262794,1269872,1397420,1895707,2187812,2329259,2470379,2349030,1887191,1343450,874110,560015
25/09/2030,436666,388834,346037,454795,776261,982066,981918,1038456,931054,846203,1015255,1149173,1291501,1403870,1550369,1982900,2204845,2294986,2403752,2302946,1903484,1368891,927808,625869
26/09/2030,474322,421860,394741,496847,794606,1002215,991055,1038675,1042127,1079518,1301693,1478829,1589137,1654885,1775286,2165202,2291273,2331795,2354311,2177083,1746005,1236794,819549,540082
27/09/2030,637735,576770,531019,639384,948792,1123474,1158526,1248240,1217421,1136037,1256252,1295654,1319261,1350874,1455830,1838069,2034387,2125276,2240596,2141335,1727919,1215020,817570,548761
28/09/2030,508752,442244,407969,515847,806005,968887,945455,806765,707925,585795,710521,816424,806614,820864,934191,1430753,1928602,2088050,2313437,2277764,1866888,1313335,820264,494482
29/09/2030,389193,333889,302658,442396,770554,938759,909029,771110,631507,480320,624546,730178,755405,826879,998098,1602666,2115967,2263353,2426116,2334274,1845012,1239385,738065,428155
30/09/2030,324009,296024,281980,427637,779049,1002530,975353,997821,919868,841204,1017830,1098132,1131681,1186117,1344820,1876833,2180008,2294239,2395082,2282507,1796153,1218860,738908,433579
01/10/2030,307784,293103,285411,424486,741711,1091575,969000,951230,791234,618663,659598,665485,686194,714681,797474,1264527,1528968,1940118,1920725,1865174,1479598,1001242,609010,362066
02/10/2030,313879,295605,287747,433507,766517,1141923,1039229,1020029,832948,656299,692877,666930,664523,659423,748862,1234126,1542282,1991900,1976114,1921775,1518473,1035382,636385,388800
03/10/2030,351899,340867,337611,496855,854890,1261123,1104420,1071945,904678,684051,699128,673227,663902,658696,753749,1287997,1574074,2088343,2071372,2022556,1603812,1091507,666877,402146
04/10/2030,342825,332465,329011,480057,820456,1213958,1063505,1033661,868889,663005,685589,661115,662370,666317,761561,1271567,1559922,2074485,2031030,1981846,1581282,1081396,663267,412473
05/10/2030,356783,338383,334892,473173,767775,1114601,959894,768143,608396,400603,409249,391749,347810,341316,427160,897696,1337096,1836836,1833845,1808473,1458821,1017851,651083,425404
06/10/2030,357534,348228,349580,482227,768419,1082800,908953,735456,566998,367713,383780,378731,364505,361953,457563,929865,1357254,1801116,1829997,1785161,1426279,975208,601856,369955
